time	V(n002)
Step Information: Run=1  (Run: 1/50)
2.441603419867393e-002	4.700061e+000
2.476360787513719e-002	4.764394e+000
2.521200093557352e-002	4.762405e+000
2.564510659520189e-002	4.659618e+000
2.634766997283508e-002	4.274907e+000
2.746936417595672e-002	3.270295e+000
2.865909269781308e-002	1.843801e+000
2.933661590383710e-002	9.036990e-001
2.963383601380649e-002	4.704905e-001
2.975133171408958e-002	3.023683e-001
2.984573371300936e-002	1.718181e-001
2.990233936280629e-002	9.773563e-002
2.993871857336403e-002	5.422185e-002
2.996166436450575e-002	3.018304e-002
2.997886496908262e-002	1.495881e-002
2.999257038759340e-002	4.942684e-003
3.000442743021820e-002	-2.060920e-003
3.001596157532410e-002	-7.453989e-003
3.002736789662375e-002	-1.152803e-002
3.004086660769525e-002	-1.503576e-002
3.005487679261679e-002	-1.754872e-002
3.006969810348145e-002	-1.927999e-002
3.008490532620163e-002	-2.039338e-002
3.010046511852056e-002	-2.108448e-002
3.011635239061626e-002	-2.150276e-002
3.013266405216864e-002	-2.175201e-002
3.014964205661649e-002	-2.189906e-002
3.016777300934412e-002	-2.198512e-002
3.018804875434974e-002	-2.203492e-002
3.021282754049350e-002	-2.206304e-002
3.024920886288261e-002	-2.207880e-002
3.030065739995750e-002	-2.208547e-002
3.035528150942963e-002	-2.208702e-002
3.042295772475221e-002	-2.208726e-002
3.052318054182267e-002	-2.208724e-002
3.067646918546208e-002	-2.208715e-002
3.092011133158772e-002	-2.208703e-002
3.132138275938698e-002	-2.208686e-002
3.197820954213067e-002	-2.208663e-002
3.252352296569563e-002	-2.208645e-002
3.305358079183540e-002	-2.208628e-002
3.390329383616506e-002	-2.208601e-002
3.427941377448494e-002	-2.208590e-002
3.459720390309247e-002	-2.208580e-002
3.490274938670517e-002	-2.208570e-002
3.526384424343931e-002	-2.208559e-002
3.572943270322718e-002	-2.208545e-002
3.648374801679852e-002	-2.208522e-002
3.768261877727214e-002	-2.208483e-002
3.934074556812110e-002	-2.208415e-002
3.954857337644270e-002	-2.208401e-002
3.964137147308820e-002	-2.208337e-002
3.972257231567764e-002	-2.207934e-002
3.977149446909752e-002	-2.206756e-002
3.980329413550610e-002	-2.203294e-002
3.984463324451604e-002	-2.192554e-002
3.985706057554032e-002	-2.185548e-002
3.987030855033551e-002	-2.172356e-002
3.988277327715549e-002	-2.153180e-002
3.989536162940248e-002	-2.123395e-002
3.990790381617406e-002	-2.077993e-002
3.992067931797743e-002	-2.005719e-002
3.993573600072444e-002	-1.868930e-002
3.995269510731215e-002	-1.607558e-002
3.997380669056716e-002	-1.067208e-002
3.999236446213136e-002	-3.171660e-003
4.001082601748644e-002	7.587045e-003
4.002756611888825e-002	2.037014e-002
4.004540907166375e-002	3.700827e-002
4.006675777707786e-002	6.008824e-002
4.009807870359681e-002	9.775183e-002
4.013840877217878e-002	1.497566e-001
4.018091626175751e-002	2.071292e-001
4.023043537574434e-002	2.760197e-001
4.030716541683629e-002	3.851713e-001
4.069368174304125e-002	9.481842e-001
4.103268018084019e-002	1.439173e+000
4.147778978611637e-002	2.053186e+000
4.229928273394504e-002	3.051785e+000
4.335221211021122e-002	4.076363e+000
4.401400224763762e-002	4.534636e+000
4.436196159520726e-002	4.683833e+000
4.469832685012348e-002	4.759557e+000
4.507127412019615e-002	4.780091e+000
4.541605322859599e-002	4.731493e+000
4.597672347112911e-002	4.507810e+000
4.688083178745803e-002	3.835611e+000
4.829501707463959e-002	2.294792e+000
4.925907425073747e-002	1.016127e+000
4.954724672211534e-002	5.973682e-001
4.979776483784890e-002	2.402236e-001
4.990972817446286e-002	9.129506e-002
4.996374369536936e-002	2.990219e-002
4.998856447878078e-002	8.205651e-003
5.000446274767698e-002	-1.932162e-003
5.001662196431760e-002	-7.681621e-003
5.002882656926431e-002	-1.194568e-002
5.004246706080787e-002	-1.537013e-002
5.005665937646359e-002	-1.779931e-002
5.007154926479680e-002	-1.944597e-002
5.008681085221307e-002	-2.049812e-002
5.010241242959741e-002	-2.114849e-002
5.011834518534212e-002	-2.154111e-002
5.013472308803166e-002	-2.177472e-002
5.015181057103837e-002	-2.191240e-002
5.017013843199877e-002	-2.199289e-002
5.019079499980897e-002	-2.203935e-002
5.021644637746764e-002	-2.206546e-002
5.025567551432715e-002	-2.208024e-002
5.030624107015373e-002	-2.208583e-002
5.036162199991165e-002	-2.208708e-002
5.043200138829579e-002	-2.208726e-002
5.053698404965472e-002	-2.208723e-002
5.095486778414834e-002	-2.208702e-002
5.137897069973504e-002	-2.208684e-002
5.206931785958969e-002	-2.208660e-002
5.263557143037016e-002	-2.208641e-002
5.318621792079553e-002	-2.208624e-002
5.393310679566313e-002	-2.208601e-002
5.430159613935890e-002	-2.208589e-002
5.462478298398835e-002	-2.208579e-002
5.494065875890665e-002	-2.208569e-002
5.527794180063501e-002	-2.208559e-002
5.575235595233043e-002	-2.208544e-002
5.652068594004372e-002	-2.208521e-002
5.774022841684006e-002	-2.208481e-002
5.935905264217219e-002	-2.208402e-002
5.955284680021029e-002	-2.208401e-002
5.964470591478357e-002	-2.208332e-002
5.972432959595196e-002	-2.207916e-002
5.977241951061986e-002	-2.206709e-002
5.980417284025183e-002	-2.203170e-002
5.984506049756959e-002	-2.192394e-002
5.985708235241014e-002	-2.185582e-002
5.987010987283349e-002	-2.172626e-002
5.988257172035177e-002	-2.153624e-002
5.989487557241233e-002	-2.124815e-002
5.990757932572356e-002	-2.079572e-002
5.991993641429032e-002	-2.011406e-002
5.993446997160971e-002	-1.884378e-002
5.995069608942649e-002	-1.648390e-002
5.997077472744355e-002	-1.168278e-002
5.998898857909203e-002	-4.759015e-003
6.000835950407489e-002	5.978708e-003
6.002514765200917e-002	1.834453e-002
6.004278471538434e-002	3.439264e-002
6.006337416732420e-002	5.623875e-002
6.009248773680914e-002	9.089826e-002
6.013722882125504e-002	1.483319e-001
6.017820035626172e-002	2.034369e-001
6.022782480976194e-002	2.723435e-001
6.029982226494784e-002	3.746370e-001
6.068588562965620e-002	9.368053e-001
6.101418296941948e-002	1.412998e+000
6.143356167886272e-002	1.993393e+000
6.227231909774920e-002	3.032779e+000
6.314980573293416e-002	3.902162e+000
6.406877891493562e-002	4.551329e+000
6.440297545682762e-002	4.696263e+000
6.474781387643273e-002	4.762250e+000
6.520610137842607e-002	4.762687e+000
6.563550822881684e-002	4.663181e+000
6.633216238435415e-002	4.285906e+000
6.744496349364641e-002	3.295611e+000
6.864889453385596e-002	1.856681e+000
6.933526555294352e-002	9.056543e-001
6.963110773110966e-002	4.744458e-001
6.975068744404690e-002	3.032975e-001
6.984563161782395e-002	1.719685e-001
6.990254121302841e-002	9.749669e-002
6.993899996859791e-002	5.391768e-002
6.996194385601603e-002	2.991968e-002
6.997911799491392e-002	1.475830e-002
6.999279869255000e-002	4.793764e-003
7.000463485192432e-002	-2.170267e-003
7.001615754238080e-002	-7.533299e-003
7.002761515009254e-002	-1.160361e-002
7.004112380159658e-002	-1.509144e-002
7.005515368911276e-002	-1.758866e-002
7.006998347994435e-002	-1.930623e-002
7.008519826759004e-002	-2.040991e-002
7.010076405410044e-002	-2.109458e-002
7.011665813674758e-002	-2.150881e-002
7.013297966949496e-002	-2.175559e-002
7.014997400012306e-002	-2.190117e-002
7.016813422271177e-002	-2.198635e-002
7.018846631430713e-002	-2.203562e-002
7.021337258109818e-002	-2.206343e-002
7.025015444800205e-002	-2.207902e-002
7.030160533511537e-002	-2.208554e-002
7.035627032015231e-002	-2.208703e-002
7.042439059706006e-002	-2.208726e-002
7.052535187712629e-002	-2.208724e-002
7.067980780954303e-002	-2.208715e-002
7.092555863297156e-002	-2.208703e-002
7.133041856371632e-002	-2.208686e-002
7.199256630292140e-002	-2.208662e-002
7.254115682325640e-002	-2.208644e-002
7.307444327761774e-002	-2.208627e-002
7.390763190238055e-002	-2.208601e-002
7.428263929365926e-002	-2.208590e-002
7.460121500442196e-002	-2.208580e-002
7.490364446926481e-002	-2.208570e-002
7.526417718909247e-002	-2.208559e-002
7.572997412565778e-002	-2.208545e-002
7.648462072526492e-002	-2.208522e-002
7.768398129013281e-002	-2.208483e-002
7.934102308361742e-002	-2.208414e-002
7.954820309489806e-002	-2.208401e-002
7.964116096504494e-002	-2.208337e-002
7.972247514582218e-002	-2.207935e-002
7.977143211232839e-002	-2.206758e-002
7.980325510828995e-002	-2.203299e-002
7.984461136609598e-002	-2.192561e-002
7.985706534946467e-002	-2.185543e-002
7.987030269285768e-002	-2.172364e-002
7.988276576629372e-002	-2.153198e-002
7.989533804976731e-002	-2.123465e-002
7.990788874848849e-002	-2.078068e-002
7.992064112996171e-002	-2.006019e-002
7.993566882258187e-002	-1.869773e-002
7.995258718249991e-002	-1.609840e-002
7.997364107850603e-002	-1.072941e-002
7.999217859065776e-002	-3.261921e-003
8.001069062391589e-002	7.497104e-003
8.002743191570352e-002	2.025618e-002
8.004526156182189e-002	3.685978e-002
8.006656528175918e-002	5.986752e-002
8.009775142666573e-002	9.734241e-002
8.013810195877910e-002	1.493509e-001
8.018061251802000e-002	2.067119e-001
8.022999355384704e-002	2.753981e-001
8.030646856902343e-002	3.841710e-001
8.069115978299521e-002	9.445004e-001
8.103000769743181e-002	1.435311e+000
8.147663477966084e-002	2.051726e+000
8.229193628456878e-002	3.041920e+000
8.337156499327293e-002	4.092589e+000
8.400371527513251e-002	4.530705e+000
8.435427148609959e-002	4.681410e+000
8.468906846603072e-002	4.758542e+000
8.505483603531075e-002	4.781358e+000
8.538928882824956e-002	4.738082e+000
8.593327692937434e-002	4.530822e+000
8.681130659610209e-002	3.899261e+000
8.818895163985144e-002	2.430078e+000
8.917697824093149e-002	1.135881e+000
8.927963008312986e-002	9.884741e-001
8.948493376752661e-002	6.904281e-001
8.989554113632012e-002	1.053837e-001
8.990066672348904e-002	9.855291e-002
8.991091789782688e-002	8.595079e-002
8.993142024650255e-002	6.197341e-002
8.995526521885708e-002	3.636933e-002
8.997234481163283e-002	2.030857e-002
8.998658207608597e-002	9.038282e-003
8.999895122059176e-002	9.848387e-004
9.001075839441265e-002	-5.186572e-003
9.002188698733241e-002	-9.707749e-003
9.003467822117132e-002	-1.357542e-002
9.004841924185821e-002	-1.651564e-002
9.006293840948805e-002	-1.858620e-002
9.007798088048105e-002	-1.995289e-002
9.009339056839427e-002	-2.081364e-002
9.010912467599175e-002	-2.133980e-002
9.012522457916715e-002	-2.165525e-002
9.014185941090457e-002	-2.184212e-002
9.015938532188057e-002	-2.195189e-002
9.017851682213027e-002	-2.201580e-002
9.020077261475964e-002	-2.205233e-002
9.023041028198781e-002	-2.207223e-002
9.028741479744254e-002	-2.208398e-002
9.034408976766800e-002	-2.208687e-002
9.040542476212034e-002	-2.208724e-002
9.049654895529677e-002	-2.208725e-002
9.063681313556740e-002	-2.208718e-002
9.085404565454731e-002	-2.208706e-002
9.121263660582166e-002	-2.208691e-002
9.180413244045831e-002	-2.208669e-002
9.236441417306100e-002	-2.208650e-002
9.286959825165472e-002	-2.208634e-002
9.369717174217472e-002	-2.208608e-002
9.428666320250698e-002	-2.208590e-002
9.460621853684989e-002	-2.208580e-002
9.490767582894143e-002	-2.208570e-002
9.526567668334632e-002	-2.208559e-002
9.573241251859035e-002	-2.208545e-002
9.648855096106491e-002	-2.208522e-002
9.769011651790584e-002	-2.208483e-002
9.934220029456072e-002	-2.208425e-002
9.955306244502769e-002	-2.208401e-002
9.964414624478717e-002	-2.208334e-002
9.972390997037690e-002	-2.207919e-002
9.977231289802099e-002	-2.206718e-002
9.980387557294515e-002	-2.203218e-002
9.984494898936715e-002	-2.192443e-002
9.985702093984906e-002	-2.185601e-002
9.987032489291563e-002	-2.172327e-002
9.988280544722787e-002	-2.152789e-002
9.989681425340354e-002	-2.118632e-002
9.990949874754664e-002	-2.070586e-002
9.992245807036991e-002	-1.992845e-002
9.993785121116182e-002	-1.843191e-002
9.995542678932147e-002	-1.549861e-002
9.997744065466514e-002	-9.274140e-003
9.999826498897046e-002	5.493642e-005
1.000173138821085e-001	1.237840e-002
1.000368189809155e-001	2.872065e-002
1.000551615333563e-001	4.715313e-002
1.000802274453142e-001	7.598621e-002
1.001233650180589e-001	1.302446e-001
1.001693658524139e-001	1.913772e-001
1.002127627767992e-001	2.512115e-001
1.002779361564224e-001	3.433430e-001
1.003872364567199e-001	5.008596e-001
1.006044152637937e-001	8.176948e-001
1.009302797843120e-001	1.290887e+000
1.014255553726411e-001	1.982360e+000
1.021549290611290e-001	2.880357e+000
1.033704823194375e-001	4.097885e+000
1.038898257651508e-001	4.474656e+000
1.042914272741814e-001	4.659508e+000
1.046121418424678e-001	4.748423e+000
1.049182000274752e-001	4.782263e+000
1.052695908091900e-001	4.759256e+000
1.057387772742693e-001	4.622365e+000
1.064988084997821e-001	4.162218e+000
1.077061223910565e-001	3.014234e+000
1.087715722175717e-001	1.697030e+000
1.093660103707991e-001	8.608267e-001
1.094691139221275e-001	7.104387e-001
1.096753210247842e-001	4.107525e-001
1.097818356785848e-001	2.594887e-001
1.098655712739250e-001	1.453279e-001
1.099158241151935e-001	8.108371e-002
1.099471583469789e-001	4.498680e-002
1.099678680702446e-001	2.438017e-002
1.099836882245907e-001	1.120712e-002
1.099966748009316e-001	2.338223e-003
1.100080826310843e-001	-3.927637e-003
1.100193528958048e-001	-8.781742e-003
1.100315750496370e-001	-1.275320e-002
1.100452099703197e-001	-1.592518e-002
1.100595309225485e-001	-1.817816e-002
1.100744831519116e-001	-1.969017e-002
1.100898114664166e-001	-2.065051e-002
1.101054712147167e-001	-2.124103e-002
1.101214770862244e-001	-2.159639e-002
1.101379655060598e-001	-2.180739e-002
1.101552400745789e-001	-2.193156e-002
1.101739081207101e-001	-2.200402e-002
1.101952327978941e-001	-2.204569e-002
1.102224819429054e-001	-2.206883e-002
1.102676957745404e-001	-2.208207e-002
1.103219088103674e-001	-2.208640e-002
1.103785803797482e-001	-2.208718e-002
1.104567483368968e-001	-2.208726e-002
1.105749901085925e-001	-2.208721e-002
1.107567340810816e-001	-2.208711e-002
1.110516214540365e-001	-2.208697e-002
1.115395506223759e-001	-2.208678e-002
1.120379415448507e-001	-2.208660e-002
1.124876489815840e-001	-2.208646e-002
1.131903475473923e-001	-2.208623e-002
1.139094252049392e-001	-2.208601e-002
1.142839729057559e-001	-2.208590e-002
1.146028733354677e-001	-2.208580e-002
1.149040145756025e-001	-2.208570e-002
1.152643148568872e-001	-2.208559e-002
1.157301979947934e-001	-2.208545e-002
1.164849815718020e-001	-2.208522e-002
1.176845446406990e-001	-2.208483e-002
1.193400654340748e-001	-2.208418e-002
1.195539289379346e-001	-2.208401e-002
1.196446601166336e-001	-2.208333e-002
1.197241451368546e-001	-2.207917e-002
1.197724843586692e-001	-2.206710e-002
1.198039718967418e-001	-2.203207e-002
1.198450103386427e-001	-2.192422e-002
1.198570067613496e-001	-2.185613e-002
1.198703573788537e-001	-2.172280e-002
1.198828437100816e-001	-2.152717e-002
1.198968448291566e-001	-2.118513e-002
1.199095982753659e-001	-2.070037e-002
1.199226535532541e-001	-1.991246e-002
1.199381695404592e-001	-1.838922e-002
1.199559225691756e-001	-1.538383e-002
1.199782008740961e-001	-8.999276e-003
1.199987761539863e-001	3.340255e-004
1.200179406048727e-001	1.283707e-002
1.200370805422791e-001	2.895510e-002
1.200556118665115e-001	4.764201e-002
1.200808019918385e-001	7.667109e-002
1.201240372814942e-001	1.311113e-001
1.201695903815352e-001	1.916824e-001
1.202132994422300e-001	2.519642e-001
1.202786700730278e-001	3.443896e-001
1.203886076293003e-001	5.028505e-001
1.206076765495510e-001	8.224647e-001
1.209332787270535e-001	1.295320e+000
1.214212719589041e-001	1.976941e+000
1.221446398978658e-001	2.868808e+000
1.233599333998280e-001	4.089632e+000
1.238822593064215e-001	4.470016e+000
1.242920269970935e-001	4.659399e+000
1.246128874503899e-001	4.748536e+000
1.249195247544651e-001	4.782322e+000
1.252700834560639e-001	4.759226e+000
1.257395783487537e-001	4.622027e+000
1.265000993938197e-001	4.161213e+000
1.277081360370856e-001	3.011919e+000
1.287733547771121e-001	1.694583e+000
1.293671306700981e-001	8.591865e-001
1.294701681824300e-001	7.088943e-001
1.296762432070938e-001	4.094303e-001
1.297826233723636e-001	2.583904e-001
1.298661306317147e-001	1.445907e-001
1.299162393338994e-001	8.058210e-002
1.299474451537367e-001	4.468222e-002
1.299680962115967e-001	2.417415e-002
1.299838751236913e-001	1.106702e-002
1.299968379303496e-001	2.238578e-003
1.300082292741855e-001	-3.999607e-003
1.300194904570310e-001	-8.833492e-003
1.300317424584603e-001	-1.279933e-002
1.300453822894377e-001	-1.595829e-002
1.300597145715483e-001	-1.820124e-002
1.300746715979786e-001	-1.970509e-002
1.300900044576095e-001	-2.065980e-002
1.301056681460709e-001	-2.124667e-002
1.301216789091213e-001	-2.159976e-002
1.301381748168880e-001	-2.180938e-002
1.301554621289921e-001	-2.193272e-002
1.301741534978377e-001	-2.200469e-002
1.301955244488226e-001	-2.204607e-002
1.302228876333133e-001	-2.206903e-002
1.302685752128576e-001	-2.208218e-002
1.303230806641667e-001	-2.208643e-002
1.303798870114218e-001	-2.208718e-002
1.304586634589942e-001	-2.208726e-002
1.305779722138782e-001	-2.208721e-002
1.307613658371284e-001	-2.208711e-002
1.310592559556589e-001	-2.208697e-002
1.315521983891947e-001	-2.208677e-002
1.320533591076223e-001	-2.208660e-002
1.325056195448092e-001	-2.208645e-002
1.332144341354452e-001	-2.208623e-002
1.339393428681877e-001	-2.208600e-002
1.343062405813949e-001	-2.208589e-002
1.346305556502415e-001	-2.208579e-002
1.349509140477122e-001	-2.208569e-002
1.352817544387846e-001	-2.208559e-002
1.357585548894393e-001	-2.208544e-002
1.365306706031233e-001	-2.208520e-002
1.377557796928778e-001	-2.208480e-002
1.393632397686197e-001	-2.208417e-002
1.395620974376197e-001	-2.208399e-002
1.396502413795543e-001	-2.208325e-002
1.397270599182707e-001	-2.207884e-002
1.397741030480740e-001	-2.206627e-002
1.398054046590496e-001	-2.202999e-002
1.398457706156632e-001	-2.192135e-002
1.398570076037098e-001	-2.185691e-002
1.398701439576314e-001	-2.172567e-002
1.398826393762418e-001	-2.153449e-002
1.398951340149810e-001	-2.124057e-002
1.399077371467393e-001	-2.078779e-002
1.399203659394655e-001	-2.008089e-002
1.399352394771957e-001	-1.875006e-002
1.399519408474118e-001	-1.623173e-002
1.399726874549510e-001	-1.105403e-002
1.399911114333154e-001	-3.773632e-003
1.400099130063405e-001	6.984305e-003
1.400266645772994e-001	1.960807e-002
1.400444223522765e-001	3.601833e-002
1.400654754468874e-001	5.862176e-002
1.400959204735600e-001	9.505801e-002
1.401364214502852e-001	1.471322e-001
1.401789718758392e-001	2.044589e-001
1.402275979209656e-001	2.720296e-001
1.403027074478114e-001	3.787743e-001
1.406776698009473e-001	9.247917e-001
1.410156756243412e-001	1.414578e+000
1.414709668261257e-001	2.044458e+000
1.422576270967507e-001	2.995609e+000
1.434660534161734e-001	4.171248e+000
1.439586564632026e-001	4.513474e+000
1.443206344745311e-001	4.670493e+000
1.446484423886264e-001	4.753564e+000
1.449826874686949e-001	4.784266e+000
1.452935651992973e-001	4.757728e+000
1.457777562830042e-001	4.605543e+000
1.465615869698009e-001	4.112554e+000
1.478038744695584e-001	2.900647e+000
1.488564594655329e-001	1.582726e+000
1.493370884192514e-001	9.035393e-001
1.494409709723303e-001	7.516988e-001
1.496487360784881e-001	4.489715e-001
1.497596317843517e-001	2.906161e-001
1.498508875763982e-001	1.648733e-001
1.499054712210482e-001	9.380119e-002
1.499404373231094e-001	5.229248e-002
1.499627879756673e-001	2.909908e-002
1.499796642917183e-001	1.431669e-002
1.499932204129045e-001	4.516899e-003
1.500049961672273e-001	-2.360991e-003
1.500164792344314e-001	-7.663312e-003
1.500280212138858e-001	-1.172679e-002
1.500415418087108e-001	-1.518117e-002
1.500556037789273e-001	-1.765288e-002
1.500704466903445e-001	-1.934832e-002
1.500856736513695e-001	-2.043641e-002
1.501012491246241e-001	-2.111076e-002
1.501171543076725e-001	-2.151851e-002
1.501334920332565e-001	-2.176133e-002
1.501505132036672e-001	-2.190454e-002
1.501687216315449e-001	-2.198831e-002
1.501891467234857e-001	-2.203674e-002
1.502142646234964e-001	-2.206404e-002
1.502517227021215e-001	-2.207938e-002
1.503032085247561e-001	-2.208563e-002
1.503579632133739e-001	-2.208705e-002
1.504268396119693e-001	-2.208726e-002
1.505290675802343e-001	-2.208724e-002
1.509348968484685e-001	-2.208703e-002
1.513459116869746e-001	-2.208686e-002
1.520171270550219e-001	-2.208661e-002
1.525713398625047e-001	-2.208643e-002
1.531101599668121e-001	-2.208626e-002
1.539149606238127e-001	-2.208601e-002
1.542880902088004e-001	-2.208589e-002
1.546079928404458e-001	-2.208580e-002
1.549108283526209e-001	-2.208570e-002
1.552668492229787e-001	-2.208559e-002
1.557343192106004e-001	-2.208545e-002
1.564916240074473e-001	-2.208522e-002
1.576949126873851e-001	-2.208482e-002
1.593443256913250e-001	-2.208418e-002
1.595486808977493e-001	-2.208401e-002
1.596415725709078e-001	-2.208337e-002
1.597227038541181e-001	-2.207933e-002
1.597715447788393e-001	-2.206753e-002
1.598033738013168e-001	-2.203282e-002
1.598446658762135e-001	-2.192540e-002
1.598570717507648e-001	-2.185545e-002
1.598702665071153e-001	-2.172414e-002
1.598827281230952e-001	-2.153282e-002
1.598952440688559e-001	-2.123741e-002
1.599078261053183e-001	-2.078374e-002
1.599204959863480e-001	-2.007143e-002
1.599354203462221e-001	-1.872857e-002
1.599521935340357e-001	-1.618073e-002
1.599730420998844e-001	-1.093463e-002
1.599915078015477e-001	-3.584872e-003
1.600102015993459e-001	7.173847e-003
1.600269485956838e-001	1.984726e-002
1.600447321093172e-001	3.632826e-002
1.600658766920486e-001	5.907964e-002
1.600965903208217e-001	9.589253e-002
1.601370289349922e-001	1.479336e-001
1.601795601844050e-001	2.052666e-001
1.602284589924350e-001	2.732401e-001
1.603040559547489e-001	3.807088e-001
1.606824828462700e-001	9.318242e-001
1.610207963240723e-001	1.421989e+000
1.614728853698453e-001	2.046938e+000
1.622689328919188e-001	3.008819e+000
1.634625881087282e-001	4.169372e+000
1.639561520610990e-001	4.512165e+000
1.643187671899742e-001	4.669876e+000
1.646461222999814e-001	4.753256e+000
1.649785663919027e-001	4.784190e+000
1.652920334232819e-001	4.757829e+000
1.657752661326587e-001	4.606640e+000
1.665575785369285e-001	4.115774e+000
1.677976437668994e-001	2.907958e+000
1.688511501946076e-001	1.589703e+000
1.693450308761332e-001	8.918605e-001
1.694479017287608e-001	7.415302e-001
1.696536434340162e-001	4.418953e-001
1.697632238425948e-001	2.855542e-001
1.698528497433120e-001	1.622316e-001
1.699066301788933e-001	9.234922e-002
1.699410424146437e-001	5.161477e-002
1.699631705672649e-001	2.873135e-002
1.699799294412655e-001	1.410466e-002
1.699934333702134e-001	4.378245e-003
1.700051815966989e-001	-2.458159e-003
1.700166472013262e-001	-7.730759e-003
1.700282324146655e-001	-1.179036e-002
1.700417596661704e-001	-1.522752e-002
1.700558381013523e-001	-1.768598e-002
1.700706878343663e-001	-1.936999e-002
1.700859210855746e-001	-2.045005e-002
1.701015015997426e-001	-2.111907e-002
1.701174125965983e-001	-2.152349e-002
1.701337588362712e-001	-2.176428e-002
1.701507941525115e-001	-2.190627e-002
1.701690280243803e-001	-2.198932e-002
1.701895023072712e-001	-2.203732e-002
1.702147327707878e-001	-2.206435e-002
1.702525564231977e-001	-2.207956e-002
1.703040757599130e-001	-2.208568e-002
1.703588886373612e-001	-2.208706e-002
1.704281768138781e-001	-2.208726e-002
1.705310989498277e-001	-2.208723e-002
1.709400105311203e-001	-2.208702e-002
1.713543971053214e-001	-2.208685e-002
1.720305481203015e-001	-2.208661e-002
1.725878421781763e-001	-2.208642e-002
1.731296920031475e-001	-2.208625e-002
1.739189175242865e-001	-2.208601e-002
1.742910341491099e-001	-2.208589e-002
1.746116530827391e-001	-2.208579e-002
1.749173316411388e-001	-2.208570e-002
1.752692678640069e-001	-2.208559e-002
1.757382521430987e-001	-2.208545e-002
1.764979622596671e-001	-2.208521e-002
1.777048022729540e-001	-2.208482e-002
1.793474622206608e-001	-2.208418e-002
1.795494809367212e-001	-2.208401e-002
1.796421763361011e-001	-2.208336e-002
1.797230212675258e-001	-2.207929e-002
1.797717134341294e-001	-2.206744e-002
1.798035296344889e-001	-2.203261e-002
1.798447412180925e-001	-2.192513e-002
1.798570744665732e-001	-2.185552e-002
1.798702338292173e-001	-2.172459e-002
1.798826952855654e-001	-2.153354e-002
1.798951660363139e-001	-2.123970e-002
1.799077736865659e-001	-2.078630e-002
1.799203770270547e-001	-2.008058e-002
1.799352181280924e-001	-1.875343e-002
1.799518744939250e-001	-1.624662e-002
1.799725581277309e-001	-1.109810e-002
1.799909674395432e-001	-3.841860e-003
1.800098071680814e-001	6.914942e-003
1.800265603442449e-001	1.952049e-002
1.800443088539606e-001	3.590496e-002
1.800653287969538e-001	5.845463e-002
1.800956768485668e-001	9.475484e-002
1.801362027099409e-001	1.468438e-001
1.801787614890911e-001	2.041701e-001
1.802272893125503e-001	2.715959e-001
1.803022250721739e-001	3.780825e-001
1.806759545051815e-001	9.222853e-001
1.810138487687893e-001	1.411933e+000
1.814703130526940e-001	2.043608e+000
1.822538408363067e-001	2.991453e+000
1.834634565701113e-001	4.169262e+000
1.839567796438926e-001	4.512483e+000
1.843192350933965e-001	4.670029e+000
1.846467036756180e-001	4.753333e+000
1.849795990725692e-001	4.784210e+000
1.852924172655617e-001	4.757804e+000
1.857758901345312e-001	4.606365e+000
1.865585830299827e-001	4.114968e+000
1.877992052896681e-001	2.906129e+000
1.888524591549305e-001	1.588086e+000
1.893402049723232e-001	8.989542e-001
1.894431816654831e-001	7.484510e-001
1.896491350518029e-001	4.483916e-001
1.897597365174377e-001	2.904658e-001
1.898507576189272e-001	1.650413e-001
1.899052754372427e-001	9.403928e-002
1.899402493047325e-001	5.249676e-002
1.899626197297118e-001	2.925733e-002
1.899795186195977e-001	1.443160e-002
1.899930910803345e-001	4.600711e-003
1.900048792588829e-001	-2.299815e-003
1.900163692825635e-001	-7.619144e-003
1.900278830633535e-001	-1.168503e-002
1.900413983708882e-001	-1.515052e-002
1.900554495311186e-001	-1.763097e-002
1.900702878139995e-001	-1.933395e-002
1.900855106121340e-001	-2.042737e-002
1.901010827557908e-001	-2.110524e-002
1.901169841167297e-001	-2.151520e-002
1.901333162647876e-001	-2.175937e-002
1.901503281785779e-001	-2.190339e-002
1.901685199728192e-001	-2.198764e-002
1.901889129446645e-001	-2.203636e-002
1.902139575786015e-001	-2.206383e-002
1.902511799361878e-001	-2.207926e-002
1.903026494248943e-001	-2.208560e-002
1.903573700789359e-001	-2.208704e-002
1.904259820427571e-001	-2.208726e-002
1.905277657848473e-001	-2.208724e-002
1.909316228870825e-001	-2.208703e-002
1.913404794397460e-001	-2.208686e-002
1.920085236328178e-001	-2.208661e-002
1.925607646268894e-001	-2.208643e-002
1.930976447954651e-001	-2.208626e-002
1.939124064950963e-001	-2.208601e-002
1.942861902673609e-001	-2.208589e-002
1.946056304887225e-001	-2.208580e-002
1.949066309971293e-001	-2.208570e-002
1.952652880594678e-001	-2.208559e-002
1.957317805639146e-001	-2.208545e-002
1.964875323933496e-001	-2.208522e-002
1.976885266319031e-001	-2.208483e-002
1.993423246521129e-001	-2.208418e-002
1.995481880428518e-001	-2.208401e-002
1.996412017938250e-001	-2.208337e-002
1.997225078533222e-001	-2.207935e-002
1.997714411660899e-001	-2.206758e-002
1.998032777261354e-001	-2.203295e-002
1.998446197997990e-001	-2.192558e-002
1.998570699713713e-001	-2.185541e-002
1.998702871119349e-001	-2.172386e-002
1.998827488629222e-001	-2.153236e-002
1.998952934470056e-001	-2.123596e-002
