time	V(n001)
2.335920511792853e-001	-2.711283e+000
2.340501430805832e-001	-2.867419e+000
2.343890097975875e-001	-2.944903e+000
2.347309427339551e-001	-2.989289e+000
2.351997951632415e-001	-2.994092e+000
2.356252477532744e-001	-2.942310e+000
2.363155810729815e-001	-2.747399e+000
2.374188520073534e-001	-2.174705e+000
2.388183170786470e-001	-1.088304e+000
2.392232175661609e-001	-7.248554e-001
2.394873294541079e-001	-4.810943e-001
2.395990475251571e-001	-3.768903e-001
2.396713931039499e-001	-3.091549e-001
2.397301874157267e-001	-2.539880e-001
2.397643101745524e-001	-2.219295e-001
2.397860796658214e-001	-2.014634e-001
2.398104559017564e-001	-1.785356e-001
2.398349981571847e-001	-1.554409e-001
2.398608261837091e-001	-1.311264e-001
2.398917658721309e-001	-1.019886e-001
2.399285996645517e-001	-6.728759e-002
2.399597128310592e-001	-3.796875e-002
2.399929436779347e-001	-6.650421e-003
2.400255407895149e-001	2.407137e-002
2.400555207190893e-001	5.232439e-002
2.400873370135045e-001	8.230287e-002
2.401261235125503e-001	1.188375e-001
2.401872634365608e-001	1.763898e-001
2.402676441976116e-001	2.519516e-001
2.403400952810392e-001	3.199227e-001
2.404436613263429e-001	4.167884e-001
2.406038363454785e-001	5.656952e-001
2.409241863837497e-001	8.588390e-001
2.413966595849384e-001	1.274489e+000
2.420912221497759e-001	1.832177e+000
2.430202316972131e-001	2.438210e+000
2.437283022309348e-001	2.763748e+000
2.441499659408521e-001	2.893664e+000
2.444639567950959e-001	2.957561e+000
2.448217154289754e-001	2.995296e+000
2.452336763686299e-001	2.991920e+000
2.456803677186423e-001	2.931731e+000
2.464046077280200e-001	2.712629e+000
2.475587850017543e-001	2.081784e+000
2.486565671951655e-001	1.228899e+000
2.493293987047960e-001	6.273618e-001
2.496969421029003e-001	2.851940e-001
2.497344990520555e-001	2.499387e-001
2.498096129503660e-001	1.793286e-001
2.498685155273062e-001	1.238860e-001
2.499162244785896e-001	7.894745e-002
2.499490199305118e-001	4.804553e-002
2.499750824809366e-001	2.348397e-002
2.499968815255256e-001	2.939092e-003
2.500176503734875e-001	-1.663500e-002
2.500368421141851e-001	-3.472210e-002
2.500583095974541e-001	-5.495243e-002
2.500814784763063e-001	-7.678327e-002
2.501057863916690e-001	-9.968297e-002
2.501309566696773e-001	-1.233889e-001
2.501566791420155e-001	-1.476070e-001
2.501828927328562e-001	-1.722775e-001
2.502096439488349e-001	-1.974420e-001
2.502371726316995e-001	-2.233232e-001
2.502659850343906e-001	-2.503934e-001
2.502970830204542e-001	-2.795878e-001
2.503325354590787e-001	-3.128375e-001
2.503776503168536e-001	-3.550926e-001
2.504516425431236e-001	-4.242363e-001
2.505407308521551e-001	-5.071793e-001
2.506344722653621e-001	-5.940242e-001
2.507619644892856e-001	-7.112958e-001
2.509531766550212e-001	-8.849821e-001
2.512436584041056e-001	-1.142526e+000
2.517012313508409e-001	-1.528123e+000
2.524108388497759e-001	-2.061076e+000
2.530006579364989e-001	-2.427415e+000
2.536426167778915e-001	-2.731339e+000
2.540870849807484e-001	-2.877461e+000
2.544167059008081e-001	-2.949771e+000
2.547644207462768e-001	-2.991788e+000
2.552123044676694e-001	-2.993330e+000
2.556456004186993e-001	-2.938507e+000
2.563484677195961e-001	-2.734804e+000
2.574706188787059e-001	-2.140810e+000
2.588219150362040e-001	-1.085144e+000
2.592231449877213e-001	-7.249218e-001
2.594849048053731e-001	-4.833498e-001
2.595968580078238e-001	-3.789374e-001
2.596694379932656e-001	-3.109877e-001
2.597268489814850e-001	-2.571229e-001
2.597622600976824e-001	-2.238563e-001
2.597839968215719e-001	-2.034220e-001
2.598088719675871e-001	-1.800257e-001
2.598332816095643e-001	-1.570566e-001
2.598588119472187e-001	-1.330230e-001
2.598893276871057e-001	-1.042852e-001
2.599255264365008e-001	-7.018328e-002
2.599565505883777e-001	-4.094883e-002
2.599893604492267e-001	-1.002752e-002
2.600213473895457e-001	2.011929e-002
2.600506909046500e-001	4.777303e-002
2.600820906429137e-001	7.736003e-002
2.601191771217945e-001	1.122956e-001
2.601746349563226e-001	1.645070e-001
2.602531789579917e-001	2.383640e-001
2.603252104328953e-001	3.059707e-001
2.604211910686623e-001	3.958058e-001
2.608561425255829e-001	7.972017e-001
2.613209618495249e-001	1.209549e+000
2.617740749763296e-001	1.586797e+000
2.626240906936393e-001	2.202386e+000
2.635541034749745e-001	2.695782e+000
2.640225032629617e-001	2.859652e+000
2.643683195565496e-001	2.941121e+000
2.647059863723335e-001	2.987211e+000
2.651255832792011e-001	2.997665e+000
2.655044691119828e-001	2.962403e+000
2.661201111871968e-001	2.816165e+000
2.671094626139888e-001	2.364989e+000
2.686399691927549e-001	1.243153e+000
2.694092222386118e-001	5.536038e-001
2.695439067665064e-001	4.283884e-001
2.698132758222956e-001	1.758825e-001
2.699170708804333e-001	7.815001e-002
2.699736274113789e-001	2.485530e-002
2.700049256056753e-001	-4.642272e-003
2.700269351138537e-001	-2.538544e-002
2.700482656881569e-001	-4.548760e-002
2.700712462338308e-001	-6.714239e-002
2.700951763049471e-001	-8.968819e-002
2.701200978215232e-001	-1.131627e-001
2.701456098982301e-001	-1.371862e-001
2.701716256032086e-001	-1.616750e-001
2.701981313995003e-001	-1.866139e-001
2.702252854550155e-001	-2.121493e-001
2.702534632906339e-001	-2.386312e-001
2.702834134614012e-001	-2.667581e-001
2.703166369727496e-001	-2.979314e-001
2.703565970210881e-001	-3.353822e-001
2.704131082771319e-001	-3.882533e-001
2.704991573364249e-001	-4.685190e-001
2.705900067766416e-001	-5.528896e-001
2.706976390497616e-001	-6.522580e-001
2.708557315630200e-001	-7.968283e-001
2.710951381600140e-001	-1.011901e+000
2.714661633130645e-001	-1.333481e+000
2.720498429474584e-001	-1.801142e+000
2.729231053352498e-001	-2.383749e+000
2.735747497490549e-001	-2.704263e+000
2.743267037108422e-001	-2.933137e+000
2.746559827330731e-001	-2.982496e+000
2.749584454161602e-001	-2.999744e+000
2.752845541896030e-001	-2.988021e+000
2.757631068200120e-001	-2.914201e+000
2.765380012841270e-001	-2.656570e+000
2.777671915567235e-001	-1.935995e+000
2.792630869771152e-001	-6.883368e-001
2.793465118267583e-001	-6.115807e-001
2.795133615260446e-001	-4.568614e-001
2.796002106737947e-001	-3.758027e-001
2.796598103382756e-001	-3.200112e-001
2.797207136718081e-001	-2.628836e-001
2.797509777041102e-001	-2.344587e-001
2.797707008872370e-001	-2.159225e-001
2.797910490699678e-001	-1.967902e-001
2.798113261719242e-001	-1.777168e-001
2.798310076345009e-001	-1.591967e-001
2.798517410835262e-001	-1.396802e-001
2.798710583301318e-001	-1.214914e-001
2.798901849326336e-001	-1.034777e-001
2.799089376110742e-001	-8.581258e-002
2.799280791312996e-001	-6.777805e-002
2.799486660883059e-001	-4.837897e-002
2.799736411884573e-001	-2.484231e-002
2.800022915620792e-001	2.159746e-003
2.800318253511542e-001	2.999419e-002
2.800617368870543e-001	5.818200e-002
2.800940667608600e-001	8.864293e-002
2.801357618851471e-001	1.279138e-001
2.802073346630834e-001	1.952702e-001
2.802902817784590e-001	2.732051e-001
2.803655859504406e-001	3.437996e-001
2.804802911870734e-001	4.509481e-001
2.806800773281609e-001	6.360925e-001
2.810796496103359e-001	9.981472e-001
2.815367359360541e-001	1.392729e+000
2.823989473121984e-001	2.052918e+000
2.832537726497561e-001	2.559777e+000
2.840585852464740e-001	2.869748e+000
2.843953348113666e-001	2.946035e+000
2.847385810813879e-001	2.989888e+000
2.852026508487050e-001	2.993922e+000
2.856298941347510e-001	2.941453e+000
2.863230903052385e-001	2.744549e+000
2.874306799167957e-001	2.167011e+000
2.886049479122167e-001	1.273117e+000
2.893186943798666e-001	6.372238e-001
2.896113518777930e-001	3.653828e-001
2.898236881499174e-001	1.660850e-001
2.899141738656098e-001	8.087943e-002
2.899761067775727e-001	2.251862e-002
2.900086947715952e-001	-8.194619e-003
2.900323521010143e-001	-3.049061e-002
2.900572219453549e-001	-5.392751e-002
2.900901169685437e-001	-8.492190e-002
2.901169569271023e-001	-1.102045e-001
2.901445849890254e-001	-1.362213e-001
2.901709144920607e-001	-1.610057e-001
2.901976473337656e-001	-1.861586e-001
2.902248599984804e-001	-2.117493e-001
2.902530301353331e-001	-2.382242e-001
2.902829615510856e-001	-2.663339e-001
2.903161124470622e-001	-2.974395e-001
2.903559403413389e-001	-3.347672e-001
2.904120230971561e-001	-3.872391e-001
2.904982343010298e-001	-4.676597e-001
2.905891525130329e-001	-5.520983e-001
2.906963579102927e-001	-6.510794e-001
2.908538315616600e-001	-7.951018e-001
2.910922436157158e-001	-1.009333e+000
2.914616282083595e-001	-1.329650e+000
2.920427017638738e-001	-1.795755e+000
2.929130298380545e-001	-2.377972e+000
2.935677982429834e-001	-2.701420e+000
2.943181340190081e-001	-2.931431e+000
2.946453355681093e-001	-2.981397e+000
2.949771689351464e-001	-2.999923e+000
2.952915139932698e-001	-2.987428e+000
2.957744217052846e-001	-2.911651e+000
2.965562191822795e-001	-2.648549e+000
2.977955304491894e-001	-1.915516e+000
2.992743152390356e-001	-6.780325e-001
2.993411734985412e-001	-6.165055e-001
2.994748900175525e-001	-4.926628e-001
2.995677533749762e-001	-4.061320e-001
2.996340947538201e-001	-3.440986e-001
2.996859683796830e-001	-2.954879e-001
2.997473551816980e-001	-2.378622e-001
2.997630696824331e-001	-2.230954e-001
2.997836764202880e-001	-2.037233e-001
2.998043336169028e-001	-1.842951e-001
2.998241170769889e-001	-1.656814e-001
2.998452074808515e-001	-1.458310e-001
2.998646632942112e-001	-1.275134e-001
2.998868224612026e-001	-1.066448e-001
2.999111137079575e-001	-8.376247e-002
2.999408837591886e-001	-5.571254e-002
2.999719391648807e-001	-2.644637e-002
3.000050950484545e-001	4.801968e-003
3.000352687822970e-001	3.323936e-002
3.000660498537618e-001	6.224605e-002
3.000990335651158e-001	9.332188e-002
3.001427606118267e-001	1.345036e-001
3.002168250592268e-001	2.041948e-001
3.002973952718340e-001	2.798809e-001
3.003757758063086e-001	3.533383e-001
3.007097675115751e-001	6.634106e-001
3.011378536440205e-001	1.049708e+000
3.015988318546979e-001	1.444296e+000
3.024987676353856e-001	2.120499e+000
3.033879515966650e-001	2.623431e+000
3.040948776044338e-001	2.879530e+000
3.044225542816479e-001	2.950771e+000
3.047715002059317e-001	2.992274e+000
3.052149475861247e-001	2.993163e+000
3.056499005187895e-001	2.937687e+000
3.063554139021132e-001	2.732106e+000
3.074815417069267e-001	2.133586e+000
3.086239697698556e-001	1.256861e+000
3.093212191668524e-001	6.348984e-001
3.096952142161314e-001	2.868151e-001
3.097330616142088e-001	2.512887e-001
3.098087564103634e-001	1.801344e-001
3.098678321298583e-001	1.245295e-001
3.099157275772509e-001	7.941561e-002
3.099486067279826e-001	4.843491e-002
3.099747387179512e-001	2.380795e-002
3.099965810704828e-001	3.222265e-003
3.100173797932754e-001	-1.637999e-002
3.100365892345201e-001	-3.448378e-002
3.100580086369412e-001	-5.466883e-002
3.100811710150664e-001	-7.649359e-002
3.101054613454438e-001	-9.937679e-002
3.101306245187738e-001	-1.230762e-001
3.101563400196393e-001	-1.472878e-001
3.101825473345877e-001	-1.719525e-001
3.102092904508556e-001	-1.971095e-001
3.102368064527740e-001	-2.229790e-001
3.102655971152616e-001	-2.500290e-001
3.102966552930601e-001	-2.791865e-001
3.103320290015194e-001	-3.123628e-001
3.103769520443930e-001	-3.544391e-001
3.104501788076113e-001	-4.228705e-001
3.105388165317947e-001	-5.054009e-001
3.106323561008315e-001	-5.920691e-001
3.107588826421251e-001	-7.084737e-001
3.109484487941652e-001	-8.807235e-001
3.112364245814530e-001	-1.136219e+000
3.116897952535006e-001	-1.518838e+000
3.123935096941248e-001	-2.049178e+000
3.129801221191056e-001	-2.415992e+000
3.136182682939357e-001	-2.721767e+000
3.140692808895224e-001	-2.872670e+000
3.144033518058113e-001	-2.947452e+000
3.147482688068776e-001	-2.990623e+000
3.152062713626495e-001	-2.993703e+000
3.156357847932889e-001	-2.940356e+000
3.163326092661142e-001	-2.740914e+000
3.174456669184209e-001	-2.157219e+000
3.188204214117577e-001	-1.086456e+000
3.192232480113452e-001	-7.248276e-001
3.194861009525686e-001	-4.822372e-001
3.195979092238885e-001	-3.779546e-001
3.196703778014708e-001	-3.101067e-001
3.197284318372660e-001	-2.556366e-001
3.197632204987487e-001	-2.229537e-001
3.197849806608711e-001	-2.024969e-001
3.198096134374804e-001	-1.793281e-001
3.198340917170899e-001	-1.562941e-001
3.198597717770709e-001	-1.321192e-001
3.198904995419074e-001	-1.031814e-001
3.199270150324486e-001	-6.878068e-002
3.199581418482514e-001	-3.944924e-002
3.199911594927367e-001	-8.331971e-003
3.200234503688538e-001	2.210125e-002
3.200529044226293e-001	4.985895e-002
3.200845576610936e-001	7.968435e-002
3.201223850015543e-001	1.153167e-001
3.201803679825265e-001	1.699019e-001
3.202597355234348e-001	2.445234e-001
3.203318156263647e-001	3.121628e-001
3.204311674812126e-001	4.051242e-001
3.208857895958885e-001	8.241038e-001
3.213542253806540e-001	1.238171e+000
3.220825948525181e-001	1.825732e+000
3.230065608306286e-001	2.430680e+000
3.238827206901813e-001	2.817084e+000
3.242641272982317e-001	2.920189e+000
3.245781903770236e-001	2.973698e+000
3.248985085375073e-001	2.998475e+000
3.252622666998463e-001	2.989823e+000
3.257268673425885e-001	2.922122e+000
3.264796127825010e-001	2.681688e+000
3.276761617400658e-001	2.000733e+000
3.287116568400587e-001	1.181353e+000
3.293439082083957e-001	6.139829e-001
3.297028068893068e-001	2.796911e-001
3.297378943281240e-001	2.467497e-001
3.298080692057585e-001	1.807809e-001
3.298656222301545e-001	1.266104e-001
3.299143942587814e-001	8.067179e-002
3.299474828154501e-001	4.949404e-002
3.299738080465892e-001	2.468506e-002
3.299957728608945e-001	3.983984e-003
3.300166679464033e-001	-1.570910e-002
3.300359254777482e-001	-3.385825e-002
3.300572185283831e-001	-5.392429e-002
3.300803640251830e-001	-7.573327e-002
3.301046076816699e-001	-9.857267e-002
3.301297521161907e-001	-1.222546e-001
3.301554491950144e-001	-1.464492e-001
3.301816400752380e-001	-1.710988e-001
3.302083620885417e-001	-1.962364e-001
3.302358451588954e-001	-2.220755e-001
3.302645794602746e-001	-2.490732e-001
3.302955345854270e-001	-2.781348e-001
3.303307049716323e-001	-3.111217e-001
3.303751361975091e-001	-3.527397e-001
3.304464497480226e-001	-4.193908e-001
3.305340352391294e-001	-5.009585e-001
3.306270824424037e-001	-5.871958e-001
3.307512183913658e-001	-7.014526e-001
3.309367249207795e-001	-8.701550e-001
3.312184794274242e-001	-1.120548e+000
3.316614273166491e-001	-1.495722e+000
3.323504075682931e-001	-2.019322e+000
3.329289606474756e-001	-2.387096e+000
3.335576068310724e-001	-2.697229e+000
3.340250519301179e-001	-2.860377e+000
3.343702262387454e-001	-2.941475e+000
3.347082842460719e-001	-2.987411e+000
3.351284206507856e-001	-2.997559e+000
3.355090878378276e-001	-2.961713e+000
3.361275952417558e-001	-2.813726e+000
3.371213589765619e-001	-2.358074e+000
3.386577494783294e-001	-1.227883e+000
3.390990581680080e-001	-8.378257e-001
3.394080707536775e-001	-5.546704e-001
3.395465777270211e-001	-4.258967e-001
3.396366230204887e-001	-3.417314e-001
3.396849486477839e-001	-2.964443e-001
3.397479903976529e-001	-2.372654e-001
3.397692475265661e-001	-2.172886e-001
3.397956055634920e-001	-1.925049e-001
3.398218556129777e-001	-1.678095e-001
3.398485965926233e-001	-1.426405e-001
3.398801165670526e-001	-1.129608e-001
3.399175476114296e-001	-7.770085e-002
3.399500566591074e-001	-4.706856e-002
3.399820605531547e-001	-1.690744e-002
3.400138915696184e-001	1.309245e-002
3.400432162563571e-001	4.072911e-002
3.400739472190627e-001	6.968734e-002
3.401088187284038e-001	1.025393e-001
3.401575329098705e-001	1.484107e-001
3.402335472238667e-001	2.199156e-001
3.403075937731732e-001	2.894493e-001
3.403939778589889e-001	3.703681e-001
3.407640696445433e-001	7.132232e-001
3.412461984812914e-001	1.144739e+000
3.417130437033463e-001	1.537693e+000
3.426467341474561e-001	2.216820e+000
3.435744631978406e-001	2.704146e+000
3.441171451925363e-001	2.885347e+000
3.444392776002139e-001	2.953574e+000
3.447917628219425e-001	2.993583e+000
3.452225087935571e-001	2.992673e+000
3.456622013599473e-001	2.935315e+000
3.463752800082324e-001	2.724319e+000
3.475127592536564e-001	2.112800e+000
3.486369847731019e-001	1.245713e+000
3.493287906302328e-001	6.279223e-001
3.496971293922929e-001	2.850183e-001
3.497344822160068e-001	2.499545e-001
3.498091878634345e-001	1.797285e-001
3.498686607374754e-001	1.237492e-001
3.499165208690431e-001	7.866821e-002
3.499493355241131e-001	4.774813e-002
3.499753801864634e-001	2.320340e-002
3.499971526108738e-001	2.683601e-003
3.500179046959190e-001	-1.687469e-002
3.500370847450914e-001	-3.495076e-002
3.500585978374820e-001	-5.522404e-002
3.500817741132393e-001	-7.706181e-002
3.501060986577029e-001	-9.997711e-002
3.501312758999599e-001	-1.236895e-001
3.501570050429744e-001	-1.479138e-001
3.501832246859778e-001	-1.725899e-001
3.502099837249895e-001	-1.977615e-001
3.502375246703668e-001	-2.236540e-001
3.502663581173178e-001	-2.507437e-001
3.502974946656401e-001	-2.799741e-001
3.503330234713329e-001	-3.132949e-001
3.503783251299223e-001	-3.557241e-001
3.504530736781307e-001	-4.255715e-001
3.505426172422057e-001	-5.089315e-001
3.506365615051157e-001	-5.959542e-001
3.507650103254754e-001	-7.140843e-001
3.509578572635671e-001	-8.891962e-001
3.512508177010617e-001	-1.148762e+000
3.517125501872342e-001	-1.537293e+000
3.524279631425868e-001	-2.072773e+000
3.530209313025168e-001	-2.438594e+000
3.536666539599039e-001	-2.740632e+000
3.541046896792469e-001	-2.882111e+000
3.544299212305984e-001	-2.952016e+000
3.547804228285902e-001	-2.992865e+000
3.552182778420506e-001	-2.992949e+000
3.556553183929850e-001	-2.936648e+000
3.563641646309430e-001	-2.728689e+000
3.574952965706810e-001	-2.124453e+000
3.588422840916688e-001	-1.067224e+000
3.592408517821364e-001	-7.087169e-001
3.594977947204936e-001	-4.713561e-001
3.596056593156464e-001	-3.707074e-001
3.596759278714992e-001	-3.049034e-001
3.597448719297263e-001	-2.401952e-001
3.597743911530313e-001	-2.124534e-001
3.597955632364182e-001	-1.925447e-001
3.598182539940601e-001	-1.711985e-001
3.598427760225411e-001	-1.481199e-001
3.598690246179992e-001	-1.234066e-001
3.599006597199391e-001	-9.361081e-002
3.599385911700601e-001	-5.787287e-002
3.599701565006677e-001	-2.812642e-002
3.600052800553459e-001	4.976333e-003
3.600357871568520e-001	3.372789e-002
3.600668581235479e-001	6.300766e-002
3.600999475881693e-001	9.418290e-002
3.601440589107461e-001	1.357260e-001
3.602182810921142e-001	2.055639e-001
3.602979169675624e-001	2.803704e-001
3.603770311217672e-001	3.545131e-001
3.607132667323774e-001	6.666265e-001
3.611447488094861e-001	1.055793e+000
3.616067242231515e-001	1.450811e+000
3.625107909445364e-001	2.128500e+000
3.634030326324079e-001	2.630296e+000
3.640987278983199e-001	2.880546e+000
3.644254447066270e-001	2.951261e+000
3.647750003466886e-001	2.992508e+000
3.652162541012640e-001	2.993079e+000
3.656520260592520e-001	2.937281e+000
3.663588471287144e-001	2.730768e+000
3.674869389825394e-001	2.130007e+000
3.686262035098784e-001	1.254949e+000
3.693212374390113e-001	6.348816e-001
3.696951415368279e-001	2.868833e-001
3.697330427170998e-001	2.513065e-001
3.698088450776436e-001	1.800510e-001
3.698677900049402e-001	1.245692e-001
3.699156517005653e-001	7.948709e-002
3.699485272622701e-001	4.850980e-002
3.699746644531050e-001	2.387794e-002
3.699965135415706e-001	3.285909e-003
3.700173165135911e-001	-1.632035e-002
3.700365289963188e-001	-3.442701e-002
3.700579368965842e-001	-5.460122e-002
3.700810974306218e-001	-7.642426e-002
3.701053835711743e-001	-9.930354e-002
3.701305449971440e-001	-1.230013e-001
3.701562588276905e-001	-1.472113e-001
3.701824646378710e-001	-1.718747e-001
3.702092058194048e-001	-1.970299e-001
3.702367187970161e-001	-2.228966e-001
3.702655042773675e-001	-2.499418e-001
3.702965529714968e-001	-2.790904e-001
3.703319079391205e-001	-3.122493e-001
3.703767854366256e-001	-3.542832e-001
3.704498320704609e-001	-4.225470e-001
3.705383656460719e-001	-5.049821e-001
3.706318581903835e-001	-5.916091e-001
3.707581580117068e-001	-7.078101e-001
3.709473383026702e-001	-8.797230e-001
3.712347251944987e-001	-1.134737e+000
3.716871087373768e-001	-1.516654e+000
3.723894348490649e-001	-2.046371e+000
3.729752903956931e-001	-2.413290e+000
3.736125394845361e-001	-2.719492e+000
3.740650960995736e-001	-2.871530e+000
3.744002145851564e-001	-2.946900e+000
3.747444769895003e-001	-2.990339e+000
3.752048544553556e-001	-2.993789e+000
3.756334794726868e-001	-2.940786e+000
3.763288841635508e-001	-2.742339e+000
3.774398028433841e-001	-2.161056e+000
3.788200008466002e-001	-1.086825e+000
3.792232518248694e-001	-7.248241e-001
3.794863734287253e-001	-4.819837e-001
3.795981568310291e-001	-3.777231e-001
3.796705989633586e-001	-3.098994e-001
3.797288099327623e-001	-2.552815e-001
3.797634530167583e-001	-2.227351e-001
3.797852165807394e-001	-2.022750e-001
3.798097930770480e-001	-1.791591e-001
3.798342861459836e-001	-1.561111e-001
3.798599995818162e-001	-1.319048e-001
3.798907749274429e-001	-1.029220e-001
3.799273617251612e-001	-6.845402e-002
3.799584818463572e-001	-3.912883e-002
3.799915477011491e-001	-7.966095e-003
3.800239069385868e-001	2.253155e-002
3.800534727916127e-001	5.039455e-002
3.800851612495814e-001	8.025301e-002
3.801231917826708e-001	1.160765e-001
3.801818249078309e-001	1.712728e-001
3.802614099841797e-001	2.460963e-001
3.803335403914396e-001	3.137795e-001
3.804337712098380e-001	4.075556e-001
3.808936522771421e-001	8.312266e-001
3.813629934621728e-001	1.245694e+000
3.820838851798153e-001	1.826697e+000
3.830067529679200e-001	2.430787e+000
3.838571845171517e-001	2.808718e+000
3.842451774620346e-001	2.916045e+000
3.845546110147448e-001	2.970680e+000
3.848932532549731e-001	2.998313e+000
3.852603116420241e-001	2.989974e+000
3.857236880219905e-001	2.922799e+000
3.864744874672087e-001	2.683850e+000
3.876681566233089e-001	2.006348e+000
3.887045439169731e-001	1.187512e+000
3.893402169185915e-001	6.173878e-001
3.897008045600174e-001	2.815700e-001
3.897368617016891e-001	2.477196e-001
3.898089759850327e-001	1.799278e-001
3.898672497478792e-001	1.250779e-001
3.899153355791359e-001	7.978493e-002
3.899482095177272e-001	4.880923e-002
3.899743920048597e-001	2.413471e-002
3.899962717412779e-001	3.513800e-003
3.900170949106245e-001	-1.611150e-002
3.900363199448101e-001	-3.423000e-002
3.900576878747832e-001	-5.436657e-002
3.900808424380431e-001	-7.618401e-002
3.901051139624522e-001	-9.904957e-002
3.901302693810135e-001	-1.227417e-001
3.901559774103476e-001	-1.469464e-001
3.901821780139565e-001	-1.716050e-001
3.902089125073289e-001	-1.967541e-001
3.902364150379050e-001	-2.226111e-001
3.902651826270062e-001	-2.496397e-001
3.902961985920930e-001	-2.787579e-001
3.903314889294933e-001	-3.118565e-001
3.903762096912755e-001	-3.537444e-001
3.904486411182945e-001	-4.214357e-001
3.905368257082331e-001	-5.035513e-001
3.906301588641440e-001	-5.900389e-001
3.907556864096674e-001	-7.055462e-001
3.909435538564464e-001	-8.763124e-001
3.912289331415345e-001	-1.129682e+000
3.916779524336963e-001	-1.509202e+000
3.923755356044286e-001	-2.036773e+000
3.929588014252798e-001	-2.404025e+000
3.935929889487830e-001	-2.711661e+000
3.940508270381377e-001	-2.867608e+000
3.943895221353473e-001	-2.944995e+000
3.947315612958146e-001	-2.989338e+000
3.952000264556343e-001	-2.994079e+000
3.956256240844530e-001	-2.942241e+000
3.963161893102606e-001	-2.747169e+000
3.974198102181348e-001	-2.174083e+000
3.988183997037272e-001	-1.088232e+000
3.992232204876277e-001	-7.248527e-001
3.994872861461831e-001	-4.811346e-001
3.995990064891932e-001	-3.769287e-001
3.996713565799078e-001	-3.091891e-001
3.997301233391494e-001	-2.540481e-001
3.997642699541230e-001	-2.219673e-001
3.997860393830723e-001	-2.015013e-001
3.998104247761047e-001	-1.785648e-001
3.998349648976781e-001	-1.554722e-001
3.998607878243211e-001	-1.311626e-001
3.998917201645438e-001	-1.020317e-001
3.999285428888723e-001	-6.734108e-002
3.999596569197652e-001	-3.802144e-002
3.999928794893579e-001	-6.710918e-003
4.000254648537173e-001	2.399980e-002
4.000554254236199e-001	5.223459e-002
4.000872355102337e-001	8.220724e-002
4.001259859986897e-001	1.187080e-001
4.001870030212820e-001	1.761448e-001
4.002673461576635e-001	2.516717e-001
4.003397774552616e-001	3.196249e-001
4.004431817639422e-001	4.163408e-001
4.006030148695328e-001	5.649348e-001
4.009226810807141e-001	8.574795e-001
4.013950136098408e-001	1.273084e+000
4.020907820491083e-001	1.831849e+000
4.030191357287803e-001	2.437608e+000
4.037362259835890e-001	2.766645e+000
4.041557982054867e-001	2.895109e+000
4.044683460002111e-001	2.958252e+000
4.048270486505400e-001	2.995573e+000
4.052356637274361e-001	2.991782e+000
4.056836003798821e-001	2.931083e+000
4.064098250896977e-001	2.710526e+000
4.075669653635126e-001	2.076226e+000
4.086600907367063e-001	1.225869e+000
4.093301187163655e-001	6.266983e-001
4.096971303462815e-001	2.850174e-001
4.097346355771545e-001	2.498105e-001
4.098096460389005e-001	1.792975e-001
4.098685994704403e-001	1.238069e-001
4.099163085837669e-001	7.886821e-002
4.099490981817556e-001	4.797179e-002
4.099751518319013e-001	2.341861e-002
4.099969434521015e-001	2.880728e-003
4.100177073702873e-001	-1.668872e-002
4.100368959832346e-001	-3.477287e-002
4.100583736381642e-001	-5.501277e-002
4.100815440409207e-001	-7.684504e-002
4.101058556704509e-001	-9.974823e-002
4.101310274788515e-001	-1.234556e-001
4.101567514334707e-001	-1.476750e-001
4.101829663647886e-001	-1.723468e-001
4.102097193126859e-001	-1.975128e-001
4.102372507091702e-001	-2.233966e-001
4.102660677669970e-001	-2.504711e-001
4.102971742809377e-001	-2.796735e-001
4.103326435992167e-001	-3.129389e-001
4.103777996829208e-001	-3.552324e-001
4.104519578920953e-001	-4.245305e-001
4.105411453677233e-001	-5.075643e-001
4.106349310002483e-001	-5.944480e-001
4.107626329969500e-001	-7.119079e-001
4.109542032815371e-001	-8.859066e-001
4.112452288978459e-001	-1.143895e+000
4.117037142511800e-001	-1.530136e+000
4.124145975634490e-001	-2.063649e+000
4.130051095534644e-001	-2.429878e+000
4.136478948585429e-001	-2.733393e+000
4.140909482280073e-001	-2.878489e+000
4.144196050144046e-001	-2.950268e+000
4.147679296847238e-001	-2.992030e+000
4.152136146209901e-001	-2.993247e+000
4.156477319239870e-001	-2.938101e+000
4.163519109467094e-001	-2.733468e+000
4.174760338221688e-001	-2.137232e+000
4.188221682618774e-001	-1.084921e+000
4.192231011603477e-001	-7.249619e-001
4.194846357888499e-001	-4.836000e-001
4.195966298245666e-001	-3.791507e-001
4.196692339384446e-001	-3.111790e-001
4.197265100172490e-001	-2.574412e-001
4.197620571713352e-001	-2.240470e-001
4.197837868025513e-001	-2.036195e-001
4.198087153716205e-001	-1.801730e-001
4.198331087925221e-001	-1.572192e-001
4.198586048075181e-001	-1.332180e-001
4.198890722447691e-001	-1.045258e-001
4.199251990520577e-001	-7.049175e-002
4.199562488850863e-001	-4.123316e-002
4.199890179133097e-001	-1.035035e-002
4.200209479599987e-001	1.974284e-002
4.200502794859868e-001	4.738533e-002
4.200816308634549e-001	7.692684e-002
4.201185852488495e-001	1.117381e-001
4.201736010024961e-001	1.635340e-001
4.202519957610540e-001	2.372524e-001
4.203240489578137e-001	3.048817e-001
4.204194315446255e-001	3.941620e-001
